cntry_name,continent,tiff_file,mask_file
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640422019260LGN00_15_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640422019260LGN00_15_12_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81910402019193LGN00_20_24_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81910402019193LGN00_20_24_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81910402019337LGN00_17_24_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81910402019337LGN00_17_24_mask.tiff
Oman,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81590452019017LGN00_18_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81590452019017LGN00_18_26_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80280412019347LGN01_4_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80280412019347LGN01_4_19_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81920382019008LGN00_25_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81920382019008LGN00_25_20_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80280402019347LGN01_19_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80280402019347LGN01_19_20_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650392019235LGN00_7_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650392019235LGN00_7_23_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80260382019365LGN00_8_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80260382019365LGN00_8_12_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81820412019258LGN00_7_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81820412019258LGN00_7_19_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80310382019192LGN00_17_21_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80310382019192LGN00_17_21_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81590172019001LGN00_24_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81590172019001LGN00_24_9_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81310172019077LGN00_17_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81310172019077LGN00_17_6_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81450312019255LGN02_23_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81450312019255LGN02_23_20_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81700352019350LGN01_11_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81700352019350LGN01_11_26_mask.tiff
Kuwait,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650402019075LGN00_12_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650402019075LGN00_12_9_mask.tiff
India,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81340412019018LGN00_15_3_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81340412019018LGN00_15_3_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80290392019194LGN00_2_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80290392019194LGN00_2_10_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660242019018LGN00_8_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660242019018LGN00_8_12_mask.tiff
Yemen,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640492019196LGN00_23_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640492019196LGN00_23_11_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80350262019204LGN00_22_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80350262019204LGN00_22_23_mask.tiff
Turkmenistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81630332019269LGN00_19_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81630332019269LGN00_19_13_mask.tiff
Indonesia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81220642019190LGN00_25_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81220642019190LGN00_25_22_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640392019244LGN00_14_16_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640392019244LGN00_14_16_mask.tiff
Yemen,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650492019075LGN00_19_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650492019075LGN00_19_19_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80330272019014LGN00_8_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80330272019014LGN00_8_8_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81840402019336LGN00_21_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81840402019336LGN00_21_18_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640422019196LGN00_21_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640422019196LGN00_21_12_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650382019203LGN00_26_21_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650382019203LGN00_26_21_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81930372019031LGN00_25_17_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81930372019031LGN00_25_17_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80280402019347LGN01_15_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80280402019347LGN01_15_18_mask.tiff
Pakistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81510412019073LGN00_19_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81510412019073LGN00_19_7_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81620412019246LGN00_11_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81620412019246LGN00_11_7_mask.tiff
Turkmenistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640332019260LGN00_6_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640332019260LGN00_6_11_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81350192019185LGN00_26_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81350192019185LGN00_26_20_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650432019251LGN00_16_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650432019251LGN00_16_25_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81550172019005LGN00_3_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81550172019005LGN00_3_13_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81600452019344LGN00_4_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81600452019344LGN00_4_7_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640432019228LGN00_21_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640432019228LGN00_21_15_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660392019066LGN00_4_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660392019066LGN00_4_22_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81690352019183LGN00_11_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81690352019183LGN00_11_8_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650382019251LGN00_26_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650382019251LGN00_26_13_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81680292019352LGN01_11_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81680292019352LGN01_11_19_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81530192019359LGN00_24_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81530192019359LGN00_24_20_mask.tiff
Turkey,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81790322019221LGN00_9_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81790322019221LGN00_9_10_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81780402019246LGN01_0_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81780402019246LGN01_0_7_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81200332019192LGN00_23_0_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81200332019192LGN00_23_0_mask.tiff
Kazakhstan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81630272019221LGN00_5_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81630272019221LGN00_5_7_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81520192019336LGN00_1_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81520192019336LGN00_1_8_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640392019212LGN00_23_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640392019212LGN00_23_13_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81780402019358LGN00_0_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81780402019358LGN00_0_7_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81690362019183LGN00_11_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81690362019183LGN00_11_13_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81550172019005LGN00_21_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81550172019005LGN00_21_8_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81910412019241LGN00_8_28_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81910412019241LGN00_8_28_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80330272019030LGN00_14_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80330272019030LGN00_14_6_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81980352019242LGN00_18_17_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81980352019242LGN00_18_17_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81780392019086LGN00_11_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81780392019086LGN00_11_10_mask.tiff
India,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81490472019347LGN01_4_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81490472019347LGN01_4_20_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660392019194LGN00_8_17_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660392019194LGN00_8_17_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81940382019262LGN00_7_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81940382019262LGN00_7_8_mask.tiff
Argentina,South America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82320842019352LGN01_20_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82320842019352LGN01_20_15_mask.tiff
Ecuador,South America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80090612019230LGN00_4_16_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80090612019230LGN00_4_16_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81730242019211LGN00_19_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81730242019211LGN00_19_26_mask.tiff
Oman,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81590452019017LGN00_21_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81590452019017LGN00_21_11_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80300382019233LGN00_22_24_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80300382019233LGN00_22_24_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80270402019228LGN00_13_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80270402019228LGN00_13_19_mask.tiff
Oman,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81590472019081LGN00_8_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81590472019081LGN00_8_25_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81780392019070LGN00_19_2_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81780392019070LGN00_19_2_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81670242019009LGN00_17_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81670242019009LGN00_17_13_mask.tiff
Nigeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81900562019362LGN00_16_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81900562019362LGN00_16_12_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81452342019207LGN00_25_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81452342019207LGN00_25_13_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80270402019340LGN00_12_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80270402019340LGN00_12_20_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660392019210LGN00_17_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660392019210LGN00_17_15_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81570182019195LGN00_9_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81570182019195LGN00_9_15_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80270402019004LGN00_21_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80270402019004LGN00_21_9_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81960402019196LGN00_24_4_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81960402019196LGN00_24_4_mask.tiff
Syria,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81710352019197LGN00_25_5_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81710352019197LGN00_25_5_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650392019219LGN00_7_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650392019219LGN00_7_23_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80260392019013LGN00_9_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80260392019013LGN00_9_10_mask.tiff
Australia,Oceania,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81040762019208LGN00_28_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81040762019208LGN00_28_19_mask.tiff
